EmployeeID,FirstName,LastName,DOB,State,City,Department,JobTitle,Education,HiringDate,Salary
00-20073766,Jayant,Sanghvi,1970-04-04,Maharashtra,Nagpur,Sales,Sales Representative,Bachelor,2019-05-29 21:06:46,61056
00-18903195,Kavya,Sachdeva,1992-01-07,Maharashtra,Mumbai,IT,Software Developer,Bachelor,2020-06-11 10:33:18,77302
00-29537240,Zain,Chandra,1965-07-17,Rajasthan,Udaipur,Marketing,Content Creator,Bachelor,2023-08-29 08:20:31,58279
00-47230579,Mamooty,Biswas,2005-01-21,Maharashtra,Pune,Marketing,Content Creator,High School,2019-08-29 18:04:33,54533
00-55833023,Damini,Baria,2004-05-14,Maharashtra,Mumbai,Operations,Inventory Specialist,Bachelor,2018-08-10 14:14:05,53369
00-53900976,Sana,Jayaraman,1965-02-13,Maharashtra,Pune,Customer Service,Support Specialist,Bachelor,2024-05-06 05:24:31,50413
00-75469731,Manjari,Dash,1974-11-23,Maharashtra,Nagpur,Operations,Operations Analyst,Bachelor,2018-08-10 02:19:04,78391
00-85187117,Mishti,Keer,1969-10-03,Maharashtra,Mumbai,Operations,Inventory Specialist,High School,2024-05-23 19:24:29,58499
00-98719102,Akarsh,Sharaf,2004-06-27,Maharashtra,Pune,Operations,Logistics Coordinator,Bachelor,2023-12-10 02:55:59,51555
00-55241475,Vritika,Sachdeva,1990-01-23,Punjab,Chandigarh,Sales,Sales Consultant,PhD,2016-08-02 09:32:51,82009
00-81503033,Diya,Venkatesh,1976-09-13,Maharashtra,Mumbai,IT,Software Developer,Master,2020-11-26 05:27:15,72271
00-43768232,Ishaan,Karnik,1988-09-06,Maharashtra,Pune,Marketing,Marketing Coordinator,Bachelor,2021-10-08 19:24:31,56160
00-48781804,Nakul,Chahal,1995-09-12,Maharashtra,Nagpur,Customer Service,Help Desk Technician,High School,2020-12-29 22:47:10,78467
00-53508602,Riya,Chaudhry,1985-07-12,West Bengal,Durgapur,Sales,Sales Consultant,Bachelor,2023-02-21 12:23:17,65462
00-56776651,Ritvik,Bali,1965-09-01,Rajasthan,Udaipur,Operations,Inventory Specialist,Bachelor,2024-03-21 09:26:51,58507
00-54962735,Kashvi,Kashyap,1994-10-25,Maharashtra,Mumbai,Customer Service,Customer Service Manager,Master,2020-04-05 04:00:11,77661
00-45421420,Piya,Ramachandran,1993-10-04,Maharashtra,Nagpur,Operations,Inventory Specialist,High School,2020-04-03 22:31:08,55537
00-35280282,Yashvi,Chakrabarti,1994-12-19,Maharashtra,Nagpur,Operations,Operations Analyst,Master,2022-07-14 06:20:28,71632
00-49596283,Nayantara,Bhakta,2004-09-01,Punjab,Chandigarh,Sales,Sales Representative,Bachelor,2017-11-22 09:33:54,67928
00-82850150,Shalv,Viswanathan,1974-05-28,Maharashtra,Nagpur,Sales,Sales Specialist,Bachelor,2020-04-05 02:17:34,78463
00-72101258,Anahi,Sen,1968-04-26,Gujarat,Vadodara,IT,System Administrator,Master,2020-01-03 16:09:25,64504
00-49119248,Siya,Babu,1991-03-21,Maharashtra,Mumbai,Operations,Inventory Specialist,Bachelor,2021-12-03 17:36:36,50168
00-95019446,Elakshi,Keer,1989-10-15,Tamil Nadu,Coimbatore,Finance,Accountant,Bachelor,2023-01-28 07:51:18,69723
00-76700263,Vardaniya,Joshi,1981-04-06,Maharashtra,Nagpur,Sales,Sales Consultant,Master,2018-12-10 01:29:03,77820
00-46338173,Saanvi,Luthra,1971-10-20,Maharashtra,Pune,Operations,Inventory Specialist,Bachelor,2024-10-04 23:41:29,53400
00-55821856,Urvi,Raman,1999-12-01,Uttar Pradesh,Kanpur,IT,Software Developer,Master,2017-10-05 14:05:07,77601
00-43894767,Anay,Kanda,1996-04-14,Tamil Nadu,Madurai,IT,System Administrator,Master,2016-11-17 11:13:29,77358
00-83911477,Samaira,Balan,1983-07-03,Maharashtra,Mumbai,Customer Service,Support Specialist,High School,2024-11-11 05:14:30,59370
00-35357498,Vivaan,Thakkar,1966-04-13,Maharashtra,Nagpur,Marketing,Content Creator,High School,2023-05-22 02:53:03,51767
00-71036929,Yakshit,Sehgal,1998-05-18,West Bengal,Howrah,Sales,Sales Specialist,PhD,2024-09-01 09:12:16,63491
00-47190613,Nehmat,Kannan,1992-09-24,Tamil Nadu,Chennai,Sales,Sales Consultant,Bachelor,2020-11-01 19:19:09,85298
00-45661812,Gatik,Ben,1973-07-02,Maharashtra,Mumbai,Sales,Sales Specialist,PhD,2016-11-24 23:16:05,62398
00-75707576,Prerak,Sibal,2003-01-09,Maharashtra,Pune,Sales,Sales Representative,Bachelor,2020-10-19 15:51:16,67731
00-61926784,Vritika,Bhalla,1975-01-24,Maharashtra,Pune,Marketing,Marketing Coordinator,Bachelor,2018-05-23 07:41:48,69228
00-26497586,Zain,Saha,1986-09-10,Maharashtra,Nagpur,IT,System Administrator,Master,2018-02-25 03:04:14,67949
00-19432819,Nirvaan,Sunder,1996-05-28,Maharashtra,Nagpur,IT,Software Developer,Master,2017-03-23 14:08:02,86805
00-46025956,Prerak,Bava,1986-01-09,Rajasthan,Udaipur,Customer Service,Support Specialist,Bachelor,2016-09-06 08:12:18,50483
00-66809516,Rania,Bansal,1994-10-01,Rajasthan,Jaipur,Marketing,Marketing Coordinator,Bachelor,2017-12-16 05:06:27,50259
00-18036942,Rhea,Korpal,1980-03-21,Maharashtra,Nagpur,Customer Service,Help Desk Technician,Bachelor,2015-10-21 23:34:13,50764
00-47201638,Pranay,Garg,1983-08-30,Maharashtra,Mumbai,Sales,Sales Representative,Bachelor,2017-09-25 15:45:17,63615
00-39586634,Ahana ,Gandhi,1994-03-20,Gujarat,Surat,Operations,Operations Analyst,Bachelor,2021-09-29 16:23:14,50450
00-45800669,Pranay,Mander,1982-04-20,Maharashtra,Mumbai,Marketing,Content Creator,Bachelor,2024-08-18 20:28:18,51216
00-41724015,Armaan,Sidhu,1973-02-04,Maharashtra,Pune,Operations,Logistics Coordinator,Bachelor,2017-02-27 11:41:00,51003
00-52509142,Elakshi,Dhawan,1965-05-01,Maharashtra,Mumbai,Customer Service,Customer Service Representative,Bachelor,2022-03-27 20:04:12,54613
00-61441896,Tushar,Manda,1988-04-01,Gujarat,Ahmedabad,Finance,Accountant,Bachelor,2017-10-05 05:07:38,64123
00-31527957,Riaan,Dube,1974-05-04,Maharashtra,Pune,Sales,Sales Specialist,PhD,2016-08-08 10:47:15,52052
00-46202434,Myra,Dua,1995-11-29,Uttar Pradesh,Varanasi,Finance,Accountant,Bachelor,2023-10-04 22:22:35,60468
00-43043458,Advika,Samra,1983-08-20,Maharashtra,Nagpur,Operations,Inventory Specialist,Bachelor,2023-03-01 23:29:49,51366
00-71673933,Shanaya,Swaminathan,1972-04-25,Maharashtra,Mumbai,HR,HR Coordinator,Bachelor,2021-02-26 21:43:21,52796
00-47509920,Mahika,Dhingra,1989-09-18,Gujarat,Vadodara,Sales,Sales Consultant,Bachelor,2016-04-09 22:15:48,70103
00-51405395,Navya,Comar,1965-06-22,Maharashtra,Mumbai,Sales,Sales Representative,Bachelor,2019-11-27 11:08:28,54014
00-61902437,Lakshit,Manne,1984-03-08,Maharashtra,Nagpur,Sales,Sales Consultant,Master,2019-02-27 14:50:48,88295
00-21005469,Keya,Ahuja,1981-03-21,Maharashtra,Pune,Sales,Sales Specialist,Bachelor,2019-05-22 10:14:02,67376
00-30184404,Saira,Kumar,1998-09-26,Uttar Pradesh,Lucknow,IT,IT Support Specialist,High School,2022-06-07 14:44:46,56422
00-92551005,Anvi,Ranganathan,1975-03-01,Rajasthan,Jodhpur,Customer Service,Help Desk Technician,High School,2022-05-14 16:18:09,60844
00-46470084,Nayantara,Brahmbhatt,2003-07-10,Maharashtra,Nagpur,Marketing,Marketing Coordinator,Bachelor,2017-11-28 02:54:20,62936
00-68606209,Damini,Dugar,1999-03-07,Maharashtra,Nagpur,Finance,Accountant,Bachelor,2023-05-26 09:18:43,64320
00-53228848,Uthkarsh,Verma,1996-08-02,Rajasthan,Jaipur,Finance,Accounts Payable Specialist,Bachelor,2015-09-09 19:18:25,52704
00-62063146,Jayan,Virk,1999-04-23,West Bengal,Durgapur,Sales,Sales Consultant,Bachelor,2023-07-07 05:03:17,80911
00-60057985,Jayant,Khurana,1989-06-01,Uttar Pradesh,Lucknow,IT,System Administrator,Master,2017-01-06 12:39:26,88821
00-60689240,Oorja,Bali,1986-11-12,Maharashtra,Nagpur,IT,Software Developer,Bachelor,2017-03-29 07:31:21,92998
00-39249849,Sahil,Chauhan,1978-10-31,Uttar Pradesh,Varanasi,Operations,Inventory Specialist,Bachelor,2018-02-28 06:55:35,51563
00-43388761,Ranbir,Ramanathan,1971-09-15,Maharashtra,Nagpur,IT,IT Manager,Master,2022-09-10 10:24:28,102497
00-90589106,Kiaan,Gokhale,1997-07-05,Maharashtra,Pune,Finance,Accountant,Bachelor,2023-06-28 09:11:19,76371
00-85606069,Jiya,Ray,1964-05-25,Maharashtra,Pune,IT,System Administrator,Bachelor,2017-11-23 05:09:15,61937
00-70699404,Siya,Vaidya,1999-03-27,Maharashtra,Nagpur,Sales,Sales Specialist,Master,2022-12-15 19:13:18,69779
00-86726438,Manikya,Shanker,1977-05-07,Maharashtra,Mumbai,Operations,Inventory Specialist,High School,2018-05-22 04:37:40,50635
00-75895196,Nitya,Babu,1990-09-07,Maharashtra,Pune,Operations,Inventory Specialist,Bachelor,2019-09-01 06:29:24,52322
00-22007239,Divyansh,Gala,1998-02-04,Maharashtra,Mumbai,HR,Recruiter,Bachelor,2019-01-27 02:19:41,50647
00-46120895,Purab,Malhotra,1999-12-16,Maharashtra,Nagpur,Operations,Logistics Coordinator,Bachelor,2018-11-25 18:56:10,58896
00-31219581,Seher,Luthra,1968-12-21,Maharashtra,Pune,Sales,Sales Representative,Bachelor,2017-11-06 21:07:58,68201
00-79413354,Bhavin,Kapoor,2002-02-17,Maharashtra,Pune,Operations,Inventory Specialist,High School,2020-07-22 02:14:09,58900
00-14871204,Nishith,Das,1980-12-28,Maharashtra,Mumbai,Operations,Logistics Coordinator,Bachelor,2024-11-05 15:05:37,53950
00-40679513,Seher,Chand,1980-03-30,Rajasthan,Udaipur,Sales,Sales Representative,Bachelor,2016-03-29 16:16:56,59664
00-92604294,Prisha,Sekhon,1994-08-08,Gujarat,Vadodara,Operations,Inventory Specialist,Bachelor,2022-03-10 21:46:25,53292
00-20637474,Arnav,Ramanathan,1981-08-26,Maharashtra,Mumbai,Operations,Operations Analyst,Bachelor,2020-08-02 08:47:09,55355
00-30002379,Ranbir,Bath,1976-06-30,Maharashtra,Mumbai,Operations,Operations Analyst,Master,2017-10-12 19:11:54,54415
00-34967191,Chirag,Zachariah,1972-08-02,Maharashtra,Nagpur,Sales,Sales Consultant,Master,2017-07-22 22:35:26,66935
00-79861397,Romil,Balasubramanian,1977-09-14,Maharashtra,Mumbai,Customer Service,Customer Service Representative,Bachelor,2016-03-29 09:15:27,58355
00-16998989,Nirvaan,Master,2003-02-14,Maharashtra,Pune,IT,IT Support Specialist,High School,2020-07-04 08:35:36,59435
00-48687319,Anahi,Bawa,2000-02-08,Maharashtra,Pune,HR,Recruiter,High School,2020-12-08 09:29:13,51415
00-41708297,Vardaniya,Bal,1985-04-07,Maharashtra,Pune,Customer Service,Customer Service Manager,Master,2015-11-03 19:29:02,69516
00-20341136,Myra,Bansal,1976-12-07,Uttar Pradesh,Lucknow,Operations,Inventory Specialist,Bachelor,2016-07-04 18:04:12,50983
00-33988814,Farhan,Kant,1969-03-29,Gujarat,Ahmedabad,Marketing,Marketing Coordinator,Bachelor,2020-07-03 20:58:31,62809
00-59517025,Kiaan,Bedi,2000-06-22,Maharashtra,Mumbai,Operations,Inventory Specialist,High School,2022-08-17 21:22:52,56334
00-35072772,Madhav,Ram,1996-09-21,West Bengal,Kolkata,Operations,Logistics Coordinator,Bachelor,2017-04-27 11:50:19,53331
00-33057873,Jiya,Agrawal,2003-02-25,Maharashtra,Pune,Finance,Accounts Payable Specialist,Bachelor,2022-06-16 21:36:46,59284
00-12780717,Faiyaz,Sem,1993-09-08,Maharashtra,Pune,Finance,Accountant,Bachelor,2020-10-28 21:51:16,50919
00-28112562,Nayantara,Chatterjee,2003-08-24,Rajasthan,Jaipur,IT,Software Developer,Master,2017-11-09 22:16:55,82412
00-27755795,Myra,Rana,1994-08-13,Punjab,Chandigarh,Finance,Accountant,Bachelor,2017-01-01 04:36:53,70708
00-59283521,Ojas,Shroff,1991-04-11,Maharashtra,Mumbai,Sales,Sales Representative,Bachelor,2020-08-21 13:01:36,61396
00-42989230,Purab,Koshy,2006-07-07,Punjab,Ludhiana,Customer Service,Support Specialist,High School,2019-03-10 13:23:46,58505
00-43314826,Shalv,Kulkarni,1996-06-14,Punjab,Chandigarh,Operations,Logistics Coordinator,Bachelor,2017-07-19 16:41:36,55266
00-15673858,Raunak,Roy,1983-12-16,Maharashtra,Mumbai,Operations,Inventory Specialist,Bachelor,2016-04-12 14:31:17,59190
00-10076959,Hazel,Dash,1986-10-13,Maharashtra,Nagpur,Sales,Sales Specialist,PhD,2017-04-17 21:52:24,63019
00-75760850,Parinaaz,Mand,1997-10-19,Maharashtra,Mumbai,IT,IT Manager,Master,2022-04-30 22:15:43,117133
00-82674732,Mishti,Kannan,1971-02-25,Maharashtra,Mumbai,Operations,Logistics Coordinator,Bachelor,2022-10-21 20:08:13,57823
00-96886282,Jivin,Kohli,1964-01-04,Maharashtra,Nagpur,IT,System Administrator,Master,2024-05-03 23:13:47,60010
00-91271137,Diya,Keer,1997-04-21,Maharashtra,Mumbai,Operations,Logistics Coordinator,Bachelor,2020-03-04 08:29:23,55884
00-43746338,Jayesh,Bali,1992-12-18,Tamil Nadu,Coimbatore,Marketing,SEO Specialist,High School,2020-09-18 08:35:33,75751
00-77531991,Romil,Batta,1993-09-22,Maharashtra,Pune,IT,IT Support Specialist,Bachelor,2023-05-13 23:41:41,58926
00-14887763,Navya,Sankar,2000-03-20,Punjab,Amritsar,Operations,Logistics Coordinator,Bachelor,2017-11-16 10:47:35,55326
00-50056231,Jivin,Chatterjee,1970-12-19,Maharashtra,Mumbai,Customer Service,Customer Service Representative,High School,2016-10-23 06:18:07,58574
00-60458379,Mehul,Chhabra,1984-06-21,Maharashtra,Nagpur,Sales,Sales Representative,Bachelor,2017-07-14 20:55:31,51290
00-75393775,Ryan,Dutta,1999-08-30,Maharashtra,Mumbai,Sales,Sales Representative,Bachelor,2017-07-03 06:11:59,51704
00-68456858,Ehsaan,Sani,1983-12-27,Maharashtra,Mumbai,Marketing,Content Creator,Bachelor,2023-12-27 05:24:23,50020
00-89246161,Manjari,Cheema,2002-06-04,Maharashtra,Nagpur,Operations,Inventory Specialist,High School,2023-09-18 22:26:34,52089
00-97116877,Indrans,Edwin,1974-03-18,Maharashtra,Mumbai,Customer Service,Customer Service Representative,High School,2023-03-16 12:40:31,57895
00-29101240,Tiya,Hora,1975-04-04,Punjab,Ludhiana,Customer Service,Customer Service Representative,Bachelor,2015-11-28 00:32:44,59692
00-43946341,Indranil,Ramaswamy,1974-04-05,Maharashtra,Nagpur,Customer Service,Support Specialist,High School,2019-05-07 11:34:09,59893
00-72438718,Ela,Khalsa,2004-01-27,Maharashtra,Mumbai,IT,System Administrator,Master,2018-11-03 07:40:12,80051
00-27503885,Zeeshan,Sridhar,1981-11-24,Tamil Nadu,Madurai,Marketing,SEO Specialist,Bachelor,2019-03-30 19:51:30,51123
00-29533708,Prerak,Keer,1984-03-24,Maharashtra,Pune,Sales,Sales Consultant,Bachelor,2023-05-25 00:01:25,84885
00-60202214,Hunar,Dua,1986-04-11,Maharashtra,Nagpur,Sales,Sales Representative,Bachelor,2016-10-09 05:25:29,64498
00-97702160,Sumer,Thakkar,1985-01-09,Maharashtra,Mumbai,Operations,Logistics Coordinator,Bachelor,2023-06-24 15:34:52,53026
00-49453440,Ryan,Kala,2001-11-24,Uttar Pradesh,Varanasi,IT,Software Developer,Bachelor,2018-06-02 20:04:45,79613
00-74036365,Tarini,Joshi,1963-12-14,Maharashtra,Nagpur,Operations,Operations Analyst,Master,2015-10-24 00:25:51,53565
00-57309391,Yuvaan,Bala,1991-05-21,Punjab,Amritsar,Finance,Financial Analyst,Master,2018-05-18 07:54:08,62601
00-32272814,Neelofar,Swaminathan,1973-02-01,Maharashtra,Mumbai,Marketing,SEO Specialist,High School,2015-06-27 10:31:14,76232
00-85375348,Tiya,Devan,1964-11-22,Maharashtra,Pune,Customer Service,Help Desk Technician,High School,2017-11-14 21:16:52,66141
00-39352584,Renee,Chaudhuri,1977-10-06,Maharashtra,Pune,Operations,Logistics Coordinator,Bachelor,2021-09-15 02:47:46,51924
00-70177680,Saanvi,Dave,1983-08-18,Maharashtra,Nagpur,IT,Software Developer,Master,2019-11-20 07:56:40,72170
00-56563585,Umang,Arora,1985-06-20,Maharashtra,Mumbai,Operations,Operations Analyst,Master,2021-06-16 00:34:24,63137
00-16833876,Vritika,Halder,1985-09-23,Maharashtra,Mumbai,Marketing,Content Creator,Bachelor,2023-08-05 17:34:20,58867
00-68840762,Jhanvi,Shankar,1977-02-20,Uttar Pradesh,Lucknow,IT,System Administrator,Bachelor,2022-11-06 17:00:07,67573
00-78984106,Madhav,Ranganathan,1997-10-16,Maharashtra,Pune,Operations,Operations Analyst,Bachelor,2015-06-20 22:03:31,75672
00-86014287,Raghav,Bera,1968-08-18,Maharashtra,Pune,IT,IT Support Specialist,Bachelor,2020-04-04 10:12:31,53674
00-60724233,Ishaan,Gaba,1996-03-17,Maharashtra,Pune,Operations,Inventory Specialist,High School,2018-10-08 02:40:03,50171
00-95255730,Kiara,Keer,1966-09-12,Maharashtra,Pune,IT,IT Support Specialist,Bachelor,2017-10-31 09:34:19,50284
00-36351536,Nirvi,Hayer,1996-09-16,Maharashtra,Mumbai,Sales,Sales Specialist,Bachelor,2016-04-07 00:44:04,52478
00-62935392,Ranbir,Raman,2003-06-14,Maharashtra,Mumbai,IT,IT Support Specialist,High School,2017-05-26 15:25:48,50320
00-11626011,Biju,Bedi,1967-05-21,Punjab,Ludhiana,Customer Service,Customer Service Representative,High School,2024-09-05 09:46:16,58488
00-86409465,Shlok,Devi,2000-03-03,Maharashtra,Mumbai,Operations,Inventory Specialist,Bachelor,2017-05-24 11:30:45,59899
00-83424609,Advika,Dhar,1971-02-14,Tamil Nadu,Coimbatore,Customer Service,Customer Service Representative,High School,2020-07-02 05:52:32,54328
00-18889007,Himmat,Wable,1968-08-08,Maharashtra,Nagpur,Sales,Sales Representative,Bachelor,2017-05-07 00:59:00,60255
00-74782142,Urvi,Sha,1991-09-22,Maharashtra,Mumbai,HR,HR Assistant,Bachelor,2023-11-17 03:07:57,56909
00-32226983,Indrajit,Vohra,1973-10-20,West Bengal,Kolkata,Sales,Sales Consultant,PhD,2024-08-17 01:24:43,70306
00-20733328,Rohan,Mangat,1977-03-05,Maharashtra,Nagpur,HR,HR Coordinator,Master,2022-08-07 04:41:40,58978
00-59944615,Dhruv,Kanda,1980-04-03,West Bengal,Durgapur,HR,HR Coordinator,Bachelor,2023-05-08 07:42:35,56467
00-84969806,Kaira,Mahajan,1981-04-23,Rajasthan,Jodhpur,IT,System Administrator,Master,2020-08-04 04:34:54,81210
00-94761786,Eva,Taneja,1983-05-26,Karnataka,Mangalore,Operations,Operations Analyst,Master,2022-09-25 19:15:34,54619
00-99624137,Akarsh,Boase,1968-03-12,Maharashtra,Nagpur,Marketing,SEO Specialist,Bachelor,2022-12-05 03:44:53,68779
00-79799698,Vedika,Sarma,1984-12-06,Maharashtra,Pune,Operations,Logistics Coordinator,Bachelor,2022-11-28 10:34:30,59765
00-42923144,Taran,Zachariah,1993-11-27,Tamil Nadu,Coimbatore,Customer Service,Support Specialist,Bachelor,2017-10-18 05:05:27,51244
00-74880308,Lakshit,Chanda,1985-06-06,Maharashtra,Mumbai,Operations,Logistics Coordinator,Bachelor,2017-07-01 21:07:06,57572
00-76957784,Manikya,Karpe,1988-03-19,Maharashtra,Pune,IT,Software Developer,Bachelor,2024-05-09 07:53:51,77991
00-89415669,Kiaan,Sandhu,1981-03-12,Maharashtra,Pune,Operations,Inventory Specialist,Bachelor,2018-04-10 04:06:25,57642
00-29860461,Lavanya,Shenoy,1965-02-21,Maharashtra,Pune,Customer Service,Support Specialist,High School,2020-02-24 11:24:38,54249
00-72323676,Fateh,Rege,1991-07-09,Maharashtra,Nagpur,Operations,Logistics Coordinator,Bachelor,2023-06-15 23:00:46,50243
00-82774096,Vivaan,Swaminathan,1996-08-30,Maharashtra,Pune,IT,Software Developer,Master,2020-11-05 22:48:11,70304
00-63667053,Badal,Thakur,1999-07-11,Rajasthan,Jodhpur,IT,Software Developer,Master,2019-01-24 09:54:34,77539
00-20888977,Drishya,Grover,1964-09-01,Maharashtra,Nagpur,Operations,Logistics Coordinator,Bachelor,2017-08-08 16:50:31,57330
00-98970561,Adira,Babu,1997-11-17,Maharashtra,Mumbai,Operations,Logistics Coordinator,Bachelor,2016-12-05 01:42:13,57791
00-68468386,Yasmin,Gade,2000-03-26,Punjab,Amritsar,Operations,Logistics Coordinator,Bachelor,2019-07-11 01:51:38,55082
00-65596056,Raunak,Mani,1986-04-12,Maharashtra,Pune,Customer Service,Support Specialist,Bachelor,2019-09-04 08:47:34,55114
00-59711575,Darshit,Shah,1968-09-15,Maharashtra,Mumbai,IT,IT Support Specialist,Bachelor,2016-08-07 13:02:28,58254
00-76016435,Divij,Mallick,1971-03-19,Maharashtra,Nagpur,Sales,Sales Specialist,Bachelor,2024-07-25 12:23:06,54223
00-38726428,Indranil,Sur,1998-07-06,Maharashtra,Nagpur,Operations,Logistics Coordinator,Bachelor,2019-11-25 16:04:53,50931
00-42646566,Dhruv,Mangat,1995-06-12,Maharashtra,Mumbai,Marketing,Content Creator,Bachelor,2021-08-25 21:54:19,50557
00-31366388,Nehmat,Chandran,1968-07-16,Maharashtra,Mumbai,Sales,Sales Specialist,PhD,2020-10-24 22:01:57,58752
00-21123747,Piya,Kale,1982-05-29,Maharashtra,Mumbai,Customer Service,Customer Service Representative,High School,2016-06-29 20:46:47,57589
00-11139490,Alisha,Walia,1973-12-04,Gujarat,Vadodara,IT,Software Developer,Bachelor,2017-09-10 14:34:28,82818
00-22390315,Shalv,Bansal,1975-12-06,Maharashtra,Mumbai,Customer Service,Support Specialist,High School,2024-09-08 14:18:18,59611
00-30386018,Kashvi,Gara,1994-06-19,Tamil Nadu,Madurai,Operations,Inventory Specialist,High School,2024-07-23 22:39:02,52056
00-33833454,Vanya,Saraf,1992-12-28,Punjab,Amritsar,Operations,Inventory Specialist,High School,2015-12-12 09:46:50,50640
00-59226631,Akarsh,Iyer,2002-09-05,Maharashtra,Pune,Finance,Financial Analyst,PhD,2022-04-25 02:32:34,85522
00-99396822,Aarush,Ratta,1990-02-07,Maharashtra,Nagpur,Customer Service,Support Specialist,Bachelor,2020-01-08 07:53:47,50941
00-51576275,Aayush,Chowdhury,1985-07-03,Maharashtra,Mumbai,Sales,Sales Specialist,Master,2018-06-15 21:19:23,64572
00-21052264,Indrajit,Dayal,1978-09-25,Punjab,Amritsar,Operations,Inventory Specialist,Bachelor,2024-08-14 22:47:00,58058
00-35803109,Pari,Sodhi,1985-10-17,Maharashtra,Mumbai,HR,HR Assistant,Bachelor,2023-07-26 17:59:40,57933
00-75815017,Amira,Sachdeva,1977-03-14,Maharashtra,Pune,IT,IT Support Specialist,High School,2016-10-26 00:14:50,58237
00-92602298,Kashvi,Goel,2002-10-27,Maharashtra,Pune,Customer Service,Support Specialist,Bachelor,2023-03-01 06:22:46,54333
00-92240163,Kanav,Som,1973-08-28,Maharashtra,Pune,Sales,Sales Representative,Bachelor,2017-03-22 01:24:10,64766
00-91358455,Ryan,Chana,1970-06-07,Maharashtra,Mumbai,Operations,Operations Analyst,Master,2023-01-11 04:25:47,62476
00-79107561,Hazel,Ramachandran,1966-04-02,Maharashtra,Mumbai,Sales,Sales Consultant,Master,2016-10-29 17:07:25,63385
00-48077170,Gokul,Madan,1987-04-14,Maharashtra,Mumbai,Sales,Sales Specialist,Bachelor,2015-01-27 21:36:50,61095
00-31851520,Shaan,Virk,1985-01-09,Maharashtra,Pune,Finance,Accountant,Bachelor,2022-12-27 13:55:32,54901
